level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
1517,0,7870424720,8,787043,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.90625,18.0,1517,0,10.0,32,1.0,46,0.6666666666666667,0.484375,14.0,0.8875,1.0,0.64
1520,0,8045018024,1,180247,Absent,31,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,1520,0,17.0,28,,46,,0.5,,,0.2765957446808511,
1528,0,8045018024,9,180247,Absent,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,138,0.98125,3.0,1528,0,16.0,9,0.07407407407407407,38,0.9259259259259259,0.546875,23.0,0.94375,0.05,0.7317073170731707
1530,0,8045018024,1,804501,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,1530,0,17.0,32,,46,,0.5,,,1.0,
1538,0,8045018024,9,804501,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,138,0.98125,3.0,1538,0,16.0,32,1.0,38,0.9259259259259259,0.546875,23.0,0.94375,1.0,0.7317073170731707
1541,0,8184530613,2,306131,Absent,58,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.9,2.0,1541,0,13.0,39,,55,,0.609375,,,0.4423076923076923,
1542,0,8184530613,3,306131,Absent,54,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.88125,16.0,1542,0,23.0,36,0.4423076923076923,49,0.5576923076923077,0.46875,16.0,0.9,0.17777777777777778,
1545,0,8184530613,6,306131,Absent,12,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,25.0,7,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,138,0.95625,1.0,1545,0,22.0,11,0.21739130434782608,36,0.782608695652174,0.453125,23.0,0.94375,0.08,0.8222222222222222
1546,0,8184530613,7,306131,Absent,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,160,0.9375,7.0,1546,0,10.0,16,0.08,38,0.92,0.4375,25.0,0.95625,0.19148936170212766,0.782608695652174
1551,0,8184530613,2,818451,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.9,2.0,1551,0,13.0,32,,55,,0.609375,,,1.0,
1552,0,8184530613,3,818451,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.88125,16.0,1552,0,23.0,32,1.0,49,0.5576923076923077,0.46875,16.0,0.9,1.0,
1555,0,8184530613,6,818451,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.0,7,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,138,0.95625,1.0,1555,0,22.0,32,1.0,36,0.782608695652174,0.453125,23.0,0.94375,1.0,0.8222222222222222
1556,0,8184530613,7,818451,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,160,0.9375,7.0,1556,0,10.0,32,1.0,38,0.92,0.4375,25.0,0.95625,1.0,0.782608695652174
1560,0,8501445010,1,45010,Absent,27,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,19,0.91875,,1560,0,22.0,24,,43,,0.46875,,,0.21052631578947367,
1561,0,8501445010,2,45010,Absent,27,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.9375,13.0,1561,0,16.0,22,0.21052631578947367,44,0.7894736842105263,0.53125,19.0,0.91875,0.3170731707317073,
1564,0,8501445010,5,45010,Absent,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.9625,6.0,1564,0,7.0,10,0.2,36,0.8,0.46875,16.0,0.9,0.1702127659574468,0.6829268292682926
1565,0,8501445010,6,45010,Absent,61,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7.0,25,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,20,0.84375,6.0,1565,0,22.0,45,0.1702127659574468,52,0.8297872340425532,0.421875,26.0,0.9625,0.3,0.8
1570,0,8501445010,1,850140,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,19,0.91875,,1570,0,22.0,32,,43,,0.46875,,,1.0,
1571,0,8501445010,2,850140,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.9375,13.0,1571,0,16.0,32,1.0,44,0.7894736842105263,0.53125,19.0,0.91875,1.0,
1574,0,8501445010,5,850140,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.9625,6.0,1574,0,7.0,32,1.0,36,0.8,0.46875,16.0,0.9,1.0,0.6829268292682926
1575,0,8501445010,6,850140,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,25,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,20,0.84375,6.0,1575,0,22.0,32,1.0,52,0.8297872340425532,0.421875,26.0,0.9625,1.0,0.8
1584,0,8576923514,5,235144,Absent,51,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-203,0.90625,15.0,1584,0,28.0,36,0.425531914893617,47,0.16466234967622573,0.5,17.0,0.90625,0.16216216216216217,
1588,0,8576923514,9,235144,Absent,53,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-88,0.96875,4.0,1588,0,24.0,32,0.11428571428571428,36,0.063003663003663,0.484375,28.0,0.975,0.225,0.09870740305522913
1594,0,8576923514,5,857691,Absent,29,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-203,0.90625,15.0,1594,0,28.0,26,0.2608695652173913,47,0.16466234967622573,0.5,17.0,0.90625,0.2608695652173913,
1598,0,8576923514,9,857691,Absent,10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-88,0.96875,4.0,1598,0,24.0,9,0.05128205128205128,36,0.063003663003663,0.484375,28.0,0.975,0.05128205128205128,0.09870740305522913
1600,0,8633341958,1,419582,Absent,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,31,0.99375,,1600,0,19.0,5,,36,,0.546875,,,0.0,
1610,0,8633341958,1,863330,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.0,1,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,31,0.99375,,1610,0,19.0,32,,36,,0.546875,,,1.0,
1622,0,8671291121,3,867121,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-31,0.9125,3.0,1622,0,11.0,32,,44,,0.46875,,,1.0,
1626,0,8671291121,7,867121,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.875,4.0,1626,0,23.0,32,1.0,52,0.5454545454545454,0.5,11.0,0.86875,1.0,0.7058823529411764
1627,0,8671291121,8,867121,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,64,0.94375,20.0,1627,0,32.0,32,1.0,41,0.84,0.5,12.0,0.875,1.0,0.5454545454545454
1632,0,8671291121,3,911219,Absent,43,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-31,0.9125,3.0,1632,0,11.0,26,,44,,0.46875,,,0.29411764705882354,
1636,0,8671291121,7,911219,Absent,58,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.875,4.0,1636,0,23.0,40,0.45454545454545453,52,0.5454545454545454,0.5,11.0,0.86875,0.16,0.7058823529411764
1637,0,8671291121,8,911219,Absent,25,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,64,0.94375,20.0,1637,0,32.0,18,0.16,41,0.84,0.5,12.0,0.875,0.0,0.5454545454545454
1641,0,8707590305,2,90305,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.98125,2.0,1641,0,14.0,4,,33,,0.46875,,,0.08108108108108109,
1642,0,8707590305,3,90305,Absent,54,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,73,0.8875,3.0,1642,0,14.0,36,0.08108108108108109,50,0.9189189189189189,0.5,29.0,0.98125,0.39622641509433965,
1643,0,8707590305,4,90305,Absent,57,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,87,0.8875,18.0,1643,0,16.0,38,0.39622641509433965,52,0.6037735849056604,0.53125,14.0,0.8875,0.4,0.9189189189189189
1651,0,8707590305,2,870750,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.98125,2.0,1651,0,14.0,32,,33,,0.46875,,,1.0,
1652,0,8707590305,3,870750,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,73,0.8875,3.0,1652,0,14.0,32,1.0,50,0.9189189189189189,0.5,29.0,0.98125,1.0,
1653,0,8707590305,4,870750,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,87,0.8875,18.0,1653,0,16.0,32,1.0,52,0.6037735849056604,0.53125,14.0,0.8875,1.0,0.9189189189189189
1664,0,8880180611,5,806117,Absent,22,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,125,0.9625,4.0,1664,0,22.0,19,0.25,31,0.03048780487804878,0.390625,19.0,0.91875,0.1724137931034483,
1674,0,8880180611,5,888019,Absent,22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,125,0.9625,4.0,1674,0,22.0,18,0.21951219512195122,31,0.03048780487804878,0.390625,19.0,0.91875,0.21951219512195122,
1681,0,8953594652,2,89535,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,50,0.91875,1.0,1681,0,24.0,32,,48,,0.546875,,,1.0,
1682,0,8953594652,3,89535,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,74,0.95,13.0,1682,0,31.0,32,1.0,43,0.736842105263158,0.546875,19.0,0.91875,0.0,
1683,0,8953594652,4,89535,Absent,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.99375,8.0,1683,0,13.0,2,0.0,39,0.26666666666666666,0.59375,24.0,0.95,0.0,0.736842105263158
1684,0,8953594652,5,89535,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,118,0.88125,1.0,1684,0,29.0,32,0.0,51,0.52,0.5,31.0,0.99375,0.125,0.26666666666666666
1685,0,8953594652,6,89535,Absent,16,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,147,0.98125,19.0,1685,0,15.0,13,0.125,29,0.00735294117647059,0.40625,13.0,0.88125,0.125,0.52
1686,0,8953594652,7,89535,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,162,0.89375,3.0,1686,0,24.0,32,0.125,52,0.09239130434782608,0.546875,29.0,0.98125,0.24390243902439024,0.00735294117647059
1687,0,8953594652,8,89535,Absent,23,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,186,0.95,17.0,1687,0,14.0,19,0.24390243902439024,50,0.307117969138875,0.65625,15.0,0.89375,0.24390243902439024,0.09239130434782608
1688,0,8953594652,9,89535,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,200,0.8875,8.0,1688,0,2.0,32,0.24390243902439024,52,0.10697475395806588,0.53125,24.0,0.95,0.5,0.307117969138875
1691,0,8953594652,2,946527,Absent,36,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,50,0.91875,1.0,1691,0,24.0,29,,48,,0.546875,,,0.2631578947368421,
1692,0,8953594652,3,946527,Absent,22,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,74,0.95,13.0,1692,0,31.0,19,0.2631578947368421,43,0.736842105263158,0.546875,19.0,0.91875,0.26666666666666666,
1693,0,8953594652,4,946527,Absent,54,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,31.0,1,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.99375,8.0,1693,0,13.0,38,0.26666666666666666,39,0.26666666666666666,0.59375,24.0,0.95,0.52,0.736842105263158
1694,0,8953594652,5,946527,Absent,58,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,118,0.88125,1.0,1694,0,29.0,38,0.52,51,0.52,0.5,31.0,0.99375,0.11764705882352941,0.26666666666666666
1695,0,8953594652,6,946527,Absent,26,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,29.0,3,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,147,0.98125,19.0,1695,0,15.0,19,0.11764705882352941,29,0.00735294117647059,0.40625,13.0,0.88125,0.21739130434782608,0.52
1696,0,8953594652,7,946527,Absent,50,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,162,0.89375,3.0,1696,0,24.0,37,0.21739130434782608,52,0.09239130434782608,0.546875,29.0,0.98125,0.5510204081632653,0.00735294117647059
1697,0,8953594652,8,946527,Absent,62,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,186,0.95,17.0,1697,0,14.0,39,0.5510204081632653,50,0.307117969138875,0.65625,15.0,0.89375,0.3508771929824561,0.09239130434782608
