level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
782,0,4403119601,3,44031,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,77,0.9125,1.0,782,0,18.0,28,0.30434782608695654,46,0.22101449275362323,0.5,28.0,0.975,0.30434782608695654,
783,0,4403119601,4,44031,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,95,0.9125,14.0,783,0,18.0,32,0.30434782608695654,52,0.05906480721903201,0.59375,18.0,0.9125,0.30434782608695654,0.22101449275362323
784,0,4403119601,5,44031,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,113,0.9125,14.0,784,0,15.0,28,0.30434782608695654,46,0.05906480721903201,0.5,18.0,0.9125,0.30434782608695654,0.05906480721903201
785,0,4403119601,6,44031,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,128,0.89375,14.0,785,0,18.0,32,0.30434782608695654,51,0.055652173913043446,0.53125,18.0,0.9125,0.30434782608695654,0.05906480721903201
786,0,4403119601,7,44031,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,146,0.9125,17.0,786,0,26.0,28,0.30434782608695654,46,0.055652173913043446,0.5,15.0,0.89375,0.30434782608695654,0.055652173913043446
787,0,4403119601,8,44031,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,172,0.9625,14.0,787,0,18.0,32,0.30434782608695654,33,0.15728900255754477,0.421875,18.0,0.9125,0.30434782608695654,0.055652173913043446
788,0,4403119601,9,44031,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,190,0.9125,6.0,788,0,16.0,28,0.30434782608695654,46,0.15728900255754477,0.5,26.0,0.9625,0.30434782608695654,0.15728900255754477
792,0,4403119601,3,196017,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,77,0.9125,1.0,792,0,18.0,32,0.08333333333333333,46,0.22101449275362323,0.5,28.0,0.975,0.24528301886792453,
793,0,4403119601,4,196017,Absent,51,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,95,0.9125,14.0,793,0,18.0,34,0.24528301886792453,52,0.05906480721903201,0.59375,18.0,0.9125,0.24528301886792453,0.22101449275362323
794,0,4403119601,5,196017,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,113,0.9125,14.0,794,0,15.0,32,0.24528301886792453,46,0.05906480721903201,0.5,18.0,0.9125,0.36,0.05906480721903201
795,0,4403119601,6,196017,Absent,47,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,128,0.89375,14.0,795,0,18.0,36,0.36,51,0.055652173913043446,0.53125,18.0,0.9125,0.36,0.05906480721903201
796,0,4403119601,7,196017,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,146,0.9125,17.0,796,0,26.0,32,0.36,46,0.055652173913043446,0.5,15.0,0.89375,0.14705882352941177,0.055652173913043446
797,0,4403119601,8,196017,Absent,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,172,0.9625,14.0,797,0,18.0,7,0.14705882352941177,33,0.15728900255754477,0.421875,18.0,0.9125,0.14705882352941177,0.055652173913043446
798,0,4403119601,9,196017,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,190,0.9125,6.0,798,0,16.0,32,0.14705882352941177,46,0.15728900255754477,0.5,26.0,0.9625,0.29411764705882354,0.15728900255754477
802,0,4420741504,3,415041,Absent,22,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,76,0.93125,2.0,802,0,16.0,22,,43,,0.5,,,0.2857142857142857,
803,0,4420741504,4,415041,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,92,0.9,11.0,803,0,13.0,32,0.2857142857142857,48,0.7142857142857143,0.5,21.0,0.93125,0.3269230769230769,
804,0,4420741504,5,415041,Absent,59,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.88125,16.0,804,0,16.0,37,0.3269230769230769,50,0.6730769230769231,0.484375,16.0,0.9,0.3269230769230769,0.7142857142857143
808,0,4420741504,9,415041,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,185,0.8,0.0,808,0,14.0,64,0.5,64,0.5,0.5,16.0,0.9,0.5,0.6730769230769231
812,0,4420741504,3,442073,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,76,0.93125,2.0,812,0,16.0,32,,43,,0.5,,,1.0,
813,0,4420741504,4,442073,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,92,0.9,11.0,813,0,13.0,32,1.0,48,0.7142857142857143,0.5,21.0,0.93125,1.0,
814,0,4420741504,5,442073,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.88125,16.0,814,0,16.0,32,1.0,50,0.6730769230769231,0.484375,16.0,0.9,1.0,0.7142857142857143
818,0,4420741504,9,442073,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,185,0.8,0.0,818,0,14.0,32,1.0,64,0.5,0.5,16.0,0.9,0.391304347826087,0.6730769230769231
823,0,4485817808,4,178085,Absent,48,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-122,0.8875,4.0,823,0,0.0,34,,48,,0.46875,,,0.375,
833,0,4485817808,4,448584,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-122,0.8875,4.0,833,0,0.0,32,,48,,0.46875,,,1.0,
840,0,4518180560,1,451818,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,840,0,16.0,32,,47,,0.515625,,,0.3333333333333333,
841,0,4518180560,2,451818,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,34,0.9,14.0,841,0,13.0,32,0.3333333333333333,48,0.035460992907801414,0.5,18.0,0.9125,0.3333333333333333,
850,0,4518180560,1,805607,Absent,40,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,850,0,16.0,29,,47,,0.515625,,,0.2978723404255319,
851,0,4518180560,2,805607,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,34,0.9,14.0,851,0,13.0,32,0.2978723404255319,48,0.035460992907801414,0.5,18.0,0.9125,0.3958333333333333,
880,0,4527411268,1,112689,Absent,43,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,21,0.93125,,880,0,14.0,28,,49,,0.59375,,,0.20754716981132076,
890,0,4527411268,1,452741,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,21,0.93125,,890,0,14.0,32,,49,,0.59375,,,1.0,
900,0,4545851877,1,454588,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.88125,,900,0,18.0,32,,48,,0.453125,,,1.0,
907,0,4545851877,8,454588,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,108,0.9125,5.0,907,0,32.0,32,1.0,46,1.0,0.5,32.0,1.0,1.0,1.0
908,0,4545851877,9,454588,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,140,1.0,14.0,908,0,18.0,32,1.0,32,1.0,0.5,18.0,0.9125,1.0,1.0
910,0,4545851877,1,518775,Absent,52,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,13,0.88125,,910,0,18.0,35,,48,,0.453125,,,0.3125,
917,0,4545851877,8,518775,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,108,0.9125,5.0,917,0,32.0,28,0.0,46,1.0,0.5,32.0,1.0,0.0,1.0
918,0,4545851877,9,518775,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,140,1.0,14.0,918,0,18.0,0,0.0,32,1.0,0.5,18.0,0.9125,0.0,1.0
920,0,4573444637,1,446376,Absent,36,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,920,0,14.0,27,,45,,0.484375,,,0.4318181818181818,
921,0,4573444637,2,446376,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,0.8875,14.0,921,0,28.0,36,0.4318181818181818,50,0.5681818181818181,0.5,18.0,0.9125,0.10256410256410256,
922,0,4573444637,3,446376,Absent,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.975,18.0,922,0,14.0,7,0.10256410256410256,35,0.8974358974358975,0.484375,14.0,0.8875,0.10256410256410256,0.5681818181818181
923,0,4573444637,4,446376,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,74,0.8875,4.0,923,0,13.0,36,0.10256410256410256,50,0.8974358974358975,0.5,28.0,0.975,0.32653061224489793,0.8974358974358975
924,0,4573444637,5,446376,Absent,36,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,87,0.88125,18.0,924,0,14.0,29,0.32653061224489793,42,0.6734693877551021,0.359375,14.0,0.8875,0.32653061224489793,0.8974358974358975
930,0,4573444637,1,457343,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,930,0,14.0,32,,45,,0.484375,,,1.0,
931,0,4573444637,2,457343,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,0.8875,14.0,931,0,28.0,32,1.0,50,0.5681818181818181,0.5,18.0,0.9125,1.0,
932,0,4573444637,3,457343,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.975,18.0,932,0,14.0,32,1.0,35,0.8974358974358975,0.484375,14.0,0.8875,1.0,0.5681818181818181
933,0,4573444637,4,457343,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,74,0.8875,4.0,933,0,13.0,32,1.0,50,0.8974358974358975,0.5,28.0,0.975,1.0,0.8974358974358975
934,0,4573444637,5,457343,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,87,0.88125,18.0,934,0,14.0,32,1.0,42,0.6734693877551021,0.359375,14.0,0.8875,1.0,0.8974358974358975
964,0,4712449965,5,471244,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-276,0.8,32.0,964,0,22.0,32,1.0,32,0.6226415094339622,0.0,12.0,0.875,1.0,
965,0,4712449965,6,471244,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-254,0.9375,32.0,965,0,0.0,32,1.0,43,0.7674418604651163,0.515625,0.0,0.8,1.0,0.6226415094339622
966,0,4712449965,7,471244,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-254,0.8,10.0,966,0,27.0,32,1.0,32,0.7674418604651163,0.0,22.0,0.9375,1.0,0.7674418604651163
967,0,4712449965,8,471244,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-227,0.96875,32.0,967,0,0.0,32,1.0,35,0.8571428571428572,0.46875,0.0,0.8,1.0,0.7674418604651163
974,0,4712449965,5,499657,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-276,0.8,32.0,974,0,22.0,32,0.37735849056603776,32,0.6226415094339622,0.0,12.0,0.875,0.23255813953488372,
975,0,4712449965,6,499657,Absent,27,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-254,0.9375,32.0,975,0,0.0,21,0.23255813953488372,43,0.7674418604651163,0.515625,0.0,0.8,0.23255813953488372,0.6226415094339622
976,0,4712449965,7,499657,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-254,0.8,10.0,976,0,27.0,32,0.23255813953488372,32,0.7674418604651163,0.0,22.0,0.9375,0.14285714285714285,0.7674418604651163
977,0,4712449965,8,499657,Absent,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-227,0.96875,32.0,977,0,0.0,8,0.14285714285714285,35,0.8571428571428572,0.46875,0.0,0.8,0.14285714285714285,0.7674418604651163
1000,0,4831750573,1,483177,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,12,0.875,,1000,0,0.0,32,,49,,0.453125,,,1.0,
1003,0,4831750573,4,483177,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.94375,7.0,1003,0,0.0,32,1.0,37,0.7567567567567568,0.4375,0.0,0.8,1.0,0.5918367346938775
